RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
7378,Taylor,Michigan,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69100,66e3,61600,58e3,65700,68200,68100,65300,69600,73e3,68300,69e3,72400,78200,76200,76300,78200,77400,75e3,69200,72e3,76700,83200,86300,91400,95600,96900,90600,90900,84500,85800,
18329,Goodyear,Arizona,411,243300,235800,224500,216100,203e3,190500,177900,167e3,159600,155400,150700,147900,146e3,145800,140400,138e3,134600,133300,138100,139200,146300,147600,147600,148300,145e3,15e4,151e3,153500,146800,141200,134100,133200,134400,141900,139100,138800,131700,131900,129700,133200,140500,135200,134700,129100,136500,140300,146900,148700,148500,154700,164600,173200,178e3,179900,178600,176700,174400,182e3,183800,191500,192400,208e3,206800,209500,204100,211800,212900,213100,204400,208100,212900,225900,227600,224500,240100,233600,234200,216900,221400,232600,233500,232e3,221800,219600,218400,219100,221900,230300,231e3,229400,229400,233100,235600,271200,272300,271200,235400,236200,247800,248800,257300,247400,249800,242600,245300,248700,251e3,252900,254800,257800,262400,264e3,263500,265400,268900,271600,273400,278e3,277800,277500,270600,271700,271600,276900
13031,North Port,Florida,412,142100,141e3,134e3,132300,130700,123900,116800,111800,110100,106300,98600,94800,92300,91600,90800,94400,95400,90800,90700,91700,95900,94500,93400,95e3,94200,95100,93300,90700,87e3,86100,87e3,88800,87200,87300,85700,85400,83800,83900,85700,86800,89100,88800,89100,88e3,90300,94400,98100,97800,95800,94900,95300,98500,97100,99800,102800,108100,113200,114600,113900,112100,111700,115800,117400,116500,116100,116100,117500,119500,121800,125200,124100,124e3,122700,123500,125200,125700,125700,126200,128800,131500,133300,132e3,132900,130700,134e3,135900,140100,146100,148700,144900,143300,141500,149100,149700,156800,161200,161200,160200,153700,158600,162100,170300,168600,169100,166300,169900,173700,178800,179800,178300,177300,181300,181400,179300,179700,182200,188700,188600,190400,193600,195200,195e3,191800,193800
10940,Coon Rapids,Minnesota,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177600,176700,172800,173900,170600,178700,169300,169200,170300,176100,180400,175100,182600,183800,190800,193800,196200,189200,192500,189600,192e3,194700,204e3,210800,209800,208300,207500,202800,200200,200200,207200,214300,211300,205800,205600,219200,
33256,Orland Park,Illinois,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191100,199300,233e3,233700,24e4,231600,205800,199600,203300,222e3,227600,221600,220800,213700,212100,204500,204300,191900,196400,199800,213900,224500,220600,214900,206900,215900,225700,228900,228600,229100,234700,234e3,23e4,223200,220700,227900,227300,230400,221800,226800,222e3,230100,228200,233100,224200,230800,234200,248700,254100,257300,253200,242900,245800,249200,250800,237600,236200,252400,255400,266e3,257500,258400
54212,Rosemead,California,415,468800,474900,441500,408300,397800,393900,378400,382600,380200,381200,391600,392800,396500,372700,379500,366900,371800,365100,377100,378600,378600,390800,415300,438e3,430800,388900,356600,350400,366400,392700,408300,418300,394900,385600,372400,378e3,366500,345100,343200,348400,364700,360900,347900,360300,351600,358900,342100,364200,370700,371900,345800,320700,321500,334700,332400,348900,355700,375400,379400,388300,403e3,406200,408200,415100,400400,399200,404e3,417500,432800,440200,454300,453600,451300,452900,452200,438200,436500,432700,450500,440900,451200,442200,453800,465300,476e3,468700,443100,449500,458900,484100,478300,488300,484300,493e3,488400,469900,456900,457800,486300,498600,510700,513100,505200,508800,491300,494900,469400,480400,493300,512900,524800,515300,535500,548400,564900,564500,557700,573100,593200,601600,601e3,566800,561700,539400
17761,Des Plaines,Illinois,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189900,175600,177e3,173400,195600,208400,210900,192300,180300,179500,198100,200500,201700,203600,201900,206300,207100,205800,198e3,199800,203500,212700,218200,219100,216300,205300,210900,212200,226700,226800,233300,238200,227700,226300,223400,234500,235600,225100,227300,228600,24e4,245400,243500,239600,229300,238500,247e3,262200
20535,Snellville,Georgia,417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151500,152400,154400,154800,152100,152200,152400,155400,158300,164300,166300,167800,167e3,169900,168600,166500,164e3,164100,168900,173800,174e3,180700,184300,190900,188500,190400,189700,
25459,Laguna Niguel,California,418,668300,679200,649400,593100,563400,538200,533900,544700,547500,536400,523200,527400,561900,561500,539900,499200,509800,530500,535400,515200,509400,500300,533900,543200,550800,526e3,494e3,504200,508600,534400,519600,516900,503200,496e3,535400,546200,559600,536500,505600,499900,511200,503600,493e3,432200,437900,462900,525700,535500,523400,511e3,495900,484400,485900,513600,515700,519e3,547800,578200,581200,581400,574700,588200,590700,606200,616200,635900,642400,647600,588500,600800,630500,688800,692600,649900,658500,666500,660200,652100,653100,657600,673800,683500,715800,739800,700800,698e3,663e3,698200,696600,699900,707400,707100,741400,727300,737200,708500,710600,702100,703300,685500,689200,689100,702200,708900,705e3,703e3,674900,677700,701700,742300,752200,757400,748700,756300,739400,758500,750100,760200,744500,792200,816700,819900,777200,790100
21412,Yorba Linda,California,419,772200,733200,681700,649600,614e3,625900,621e3,611300,555700,547300,536e3,566300,555900,574e3,568900,587e3,587400,603100,586600,584100,568500,576400,614900,638500,637600,625700,615500,621700,596100,558600,567500,567800,584700,589300,567700,581900,549e3,581400,586100,595600,570300,567700,556100,548700,518800,514400,518100,538500,538300,546900,537300,577700,582400,601500,560500,577300,576300,627100,630900,639100,628800,628200,640500,645700,657300,660800,658700,668e3,669700,748500,759100,777500,704200,694200,687300,696800,705700,676100,683800,685500,718100,708900,687300,715600,708200,728200,692e3,697600,689700,711200,718200,722900,671700,714700,720300,767500,757800,779200,781800,767100,727700,722400,688500,719800,708200,755e3,769100,805100,814500,814200,822e3,811700,807500,777e3,756800,741e3,748600,787600,787900,836400,846e3,882100,843900,819800
10634,Burnsville,Minnesota,420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146400,140100,16e4,162700,168100,155500,161500,169200,166500,172300,172800,193300,194400,185500,183700,182800,191200,183600,185500,184200,179600,176500,183200,201100,212900,215e3,207100,199100,198500,214900,221200,217e3,204800,203200,208600,209200,208900,205600,210700,212400,219500,219500,217500,216400,215700,221400,220900,222300,222600,224700,225700,223400,227e3,231700,234400,239600,237500,239200,234100,230500,225700,228800,232900,244200,237300,237e3,229900,239600,244200,252900,243e3,242100,239e3,243e3,239900,244700,234e3,253700,253100,265900,251e3
18874,La Habra,California,421,404400,386400,376e3,361700,368200,360800,344100,316800,291700,289200,293300,291900,292200,285600,296400,301900,300600,307900,308900,326700,329600,308700,297100,310500,333400,339300,342200,340200,324100,303100,297200,318100,317800,305e3,298900,304e3,331400,322400,325400,323700,315e3,291300,269300,284200,295400,278300,289500,290100,317700,296800,283400,268400,284500,303600,316e3,322800,315900,330900,342600,365e3,369200,369200,377500,384800,386800,383e3,383300,381700,389300,392e3,401400,391e3,394800,390300,420200,416800,424100,401e3,415300,407200,410900,401e3,401200,430600,439100,459300,436500,447200,443200,452400,451400,458800,461400,460800,456800,461500,467500,462100,462600,458200,465100,482800,480200,495600,469100,487200,481e3,493700,484300,486100,476900,475800,491200,504e3,516400,524e3,555100,550400,537400,537800,547900,543900,522600,522900
17309,Carmel,Indiana,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294600,307400,299400,297500,274500,278e3,280800,308300,320100,322500,324400,321300,315400,310700,302300,319200,318700,332400,322e3,350200,343400,343400,334400,347200,357400
4515,Eden Prairie,Minnesota,423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300600,296200,280600,290200,291200,294700,295100,298200,315600,302700,294300,288300,287900,289800,274100,270200,270700,285400,310100,319800,331300,317100,307100,301200,294200,287700,279500,287800,296700,309300,315100,332800,336100,341500,318200,298300,279300,286300,270300,289600,300400,325e3,317700
27652,Valley Stream,New York,424,436100,418900,411e3,397300,399e3,387300,375600,387e3,375e3,386e3,372e3,385300,393700,398800,388200,362300,355e3,348400,347e3,342500,346500,351300,356100,364400,372500,376400,373e3,366100,352200,339200,328600,337700,344200,353600,346200,348400,354900,356e3,348600,327200,324600,317900,325700,322900,331200,336400,340900,345400,340200,346100,340800,365100,358e3,366700,332200,340800,328300,340300,328400,329600,321500,323900,323e3,324200,324700,327300,333100,344800,344300,341100,333500,333700,339600,345600,356900,365500,368100,365200,358600,355800,344200,349200,360800,386e3,394900,387900,382700,375300,379800,378900,39e4,387500,389500,383800,380700,378100,394200,393200,396600,381700,385600,390800,39e4,398600,399e3,407200,407400,430800,429300,435500,411900,422500,424400,433700,427700,440800,441900,441200,434600,468600,480800,480500,449800,
5043,Hamden,Connecticut,425,241700,249600,247700,234200,226900,232100,239300,239800,224400,211300,200100,185300,187400,195300,205800,206300,200200,210900,211700,221900,222200,212800,201100,190900,211600,228500,224700,206300,175500,192200,196700,223300,215400,213e3,196600,188800,199100,215900,206200,204500,184800,201e3,203500,203e3,214700,194200,201100,192500,203300,219500,203600,200700,173200,173400,162100,175600,188600,190400,185700,185300,207200,206100,196200,187400,187200,185900,191200,203700,202400,192900,172900,180300,182400,187200,185100,181500,193200,188900,184900,177700,173500,180300,178700,173500,166200,157800,162200,174700,174200,179400,172600,170300,174900,158100,166900,156500,171100,172700,184e3,183200,178900,173600,173400,169800,171300,173200,179400,180100,180700,196700,193500,191800,176900,178500,178900,179800,178100,181400,182800,184100,186300,193700,195e3,
32006,Hendersonville,Tennessee,426,194700,195100,197600,200200,199100,189700,185700,185e3,187900,187300,185100,190900,191800,190600,187600,188e3,191300,192200,190700,191400,181500,189500,186300,194900,196600,187200,188400,182e3,197500,193300,212e3,213300,22e4,208800,215700,207800,199e3,185700,187e3,189100,182900,181200,173700,171400,175100,181e3,177200,179600,185200,195200,194800,186500,186800,176800,173e3,170500,172700,174400,176900,184800,19e4,195400,194900,195500,194300,198700,198600,202100,198400,204400,213500,221600,219e3,207900,210600,226200,232e3,224300,208500,207300,226e3,232700,226200,213600,213500,221100,217500,219e3,229300,234100,233700,223600,225100,222500,229e3,226700,230800,235e3,236400,236300,229300,235e3,244400,255800,260100,253700,251300,242600,245700,247800,261100,266800,268800,264700,266100,269200,286e3,295e3,298600,281600,275600,276400,282800,292600
17172,Bristol,Connecticut,427,189200,192400,183300,171700,167900,175300,181400,189100,181100,174200,151900,161100,168600,184400,182100,174700,174700,169300,169700,171800,175800,182100,179200,181100,179300,182600,179800,173400,166400,167e3,163800,164e3,169200,184300,179700,158900,152500,159500,168600,167300,163300,170300,166700,166700,172800,178300,192500,193e3,195900,183900,176300,172700,159300,15e4,161100,179700,196e3,194600,189100,177100,169200,169600,172300,177700,181700,184700,171300,170200,178100,181200,186200,178400,178e3,177300,166900,161100,151700,161200,166e3,171800,162500,161300,149700,159800,160900,164800,164100,165300,164700,165200,165500,158e3,149800,147800,151e3,157400,162300,166100,168e3,161600,160600,153600,157100,157100,169200,178200,181800,171200,151400,144500,146e3,157600,160900,161100,157500,163900,167900,169900,163600,157400,163800,167600,169e3,164e3
34721,West Allis,Wisconsin,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125500,119200,125800,132800,135400,130600,129200,120100,114200,113200,117900,118900,111700,111300,108600,109800,112600,113400,105700,97300,92600,102400,110700,111200,108400,93600,96600,1e5,109e3,117e3,117700,120300,118400,118e3,116800,115700,11e4,110600,109700,113200,121400,122100,119300,111e3,111100,117200,114100,109900,108e3,111100,116600,112200,114900,119300,124e3,118e3,109100,108100,112100,121200,122900,123600,118700,118900,120200,121700,124600,124600,123900,121600,122200,124e3,119800,119e3,119200,125400,141300,145700,143900,129300,126100,127100,129500,131500,13e4,130200,128600,134500,147400,158200,157200,143500,132300,137800
7367,Tamarac,Florida,429,178400,160900,144400,146400,143800,146300,135900,134e3,125e3,116900,103400,93700,90100,86600,86400,83e3,83200,75300,78100,78900,86800,90600,87500,81800,73800,72e3,71200,72200,76400,76300,73700,69200,68600,66500,67100,64500,62300,58800,61300,67900,71800,74300,74600,75100,71300,70400,71200,73300,69200,64200,66900,68600,75700,74700,74700,76500,77500,79900,76100,76300,83600,88800,95100,92100,92200,92100,95400,102800,108e3,113300,115300,116900,117300,112800,114100,116900,117900,119500,116200,119e3,118900,120900,120900,119600,122e3,123300,122800,120800,126e3,128700,134600,126800,123200,121300,131400,139100,135600,134800,133100,141100,145e3,146300,146800,144700,145800,144800,144700,145800,148e3,152200,153600,156700,153400,162e3,162800,178400,172500,173600,172700,175500,180100,174900,176400,176800
53253,Medina,Ohio,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162300,180600,182400,175200,164900,157200,158700,157300,161800,159700,152500,153e3,163700,175200,177200,171e3,178100,179100,182600,178700,175100,171e3,170800,172100,169800,181100,175800,180800,170200,177e3,174600,171100,172200,174900,177700,207800,205200,212500,182800,189500,181600,182300,179e3,184800,175600,178e3,179300,189e3,197300,195500,199200,184700,184200,175500,181400,184500,188500,177e3,162400,165100,194100,206300,203200,192900,201600,199600,200300,201400,199e3,193300,184200,208100,223300,236600,230200,222800
19321,Meriden,Connecticut,431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135300,137200,140100,141700,143800,141600,138500,141800,136800,145300,137600,136300,124e3,129900,137700,137600,127200,133400,138200,148400,142500,149800,150700,146900,143300,148500,160600,156600,144300,139700,146300,158100,156300,149e3,140900,143100,129100,126600,119100,131600,133900,135500,128500,110500,117800,123700,130300,127800,128900,136900,137300,141200,136700,131300,129700,130400,129e3,13e4,134200,129900,127400,123900,129e3,136400,144600,146600,144300,137500,134300,137500,140700,147600,146400,141100,133500,127900,133100,145800,150500,157300,146700,152600,153100,153600,148e3,143800,149900,147900
6736,Reston,Virginia,432,397900,341900,337200,341900,344500,358800,355e3,341500,323e3,315400,318100,308600,307900,313e3,345100,349500,351600,355400,370100,372200,359200,371600,374500,375400,353300,355e3,345600,357600,358300,377400,401200,401400,398800,393e3,403500,389900,363e3,351500,360700,368300,387e3,376500,379900,361200,399800,422100,424800,392200,362300,362100,371600,367200,376100,383200,400600,406500,418100,413400,427700,409600,409100,386600,386300,392500,411e3,421300,422800,396400,398400,403400,432200,437e3,432400,437e3,414900,408800,395100,418400,420600,423800,424700,451300,444800,439300,411800,407700,407500,408200,412600,405700,403900,404200,405300,404800,400400,389500,391200,401300,414400,418600,403900,403500,405900,401600,402e3,432e3,444600,449900,421300,419700,421500,415200,413900,412700,409400,408300,411200,436300,464500,449400,422700,402500,408300,417400
27378,Taylorsville,Utah,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174500,183300,187500,191100,194600,195500,192500,188500,187800,193500,193900,195700,194100,194300,196700,197500,2e5,197100,199100,199200,202300,197400,199e3,201100,199700,202600,195700,204800,202100,207600,207300,209700,211100,212900,220200,222100,224800,220300,223600,228400,233500,237800,242200,244100,246900,245800,247400,246100,250100,251300,252100,256400,254200,258400,254300,261500,259200,258900,261100,265900,266900,265200,272e3,280500,279100,276e3,271100,285100
398816,Lancaster,Pennsylvania,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,107600,100100,87500,81300,90400,96100,100700,95e3,83200,79600,77e3,89700,92300,90300,84200,91e3,97e3,97600,103900,100100,91500,73500,74300,89600,99200,99400,87e3,80900,97100,101500,109e3,97900,88100,86e3,88100,104500,102700,102200,96200,96100,97600,103800,104700,102100,91100,97100,92100,101200,96e3,97e3,101600,100900,101900,102900,105700,105900,100200,97500,100500,97600,100900,95100,101100,100100,103200,99400,101400,99500,103900,95800,95700,98300,106500,115800,110400,112900,107900,107e3,102900,108100,112500,118900,120400,123300,119300,114900,111e3,115300,123300,127500,131700,125800,123200,110600,114800,123900,130200
34644,Waltham,Massachusetts,435,,,,,,,,,338500,340500,339700,341500,344500,356e3,357100,360800,350500,350100,339200,346e3,351e3,354e3,352300,352400,353e3,337500,343900,360900,371400,357600,339200,356900,346100,338e3,307100,301700,303600,307100,326500,331e3,332700,328500,348e3,350100,358400,344100,343600,355300,379200,397300,397600,388800,394100,374800,353e3,340700,343e3,345200,359100,375100,387900,373100,387300,379600,394100,380200,392800,392100,391800,394900,412500,425600,436500,401200,390300,381100,400800,400700,402300,400100,402200,382500,389600,395700,419700,421100,419700,422400,425e3,428200,42e4,428800,437700,457300,458700,461100,464300,471700,478200,484e3,488200,493900,498100,482900,479800,477900,487e3,489300,500200,511100,513100,504e3,520900,525600,524200,503800,501300,514400,524800,542700,536600,528200,515700,524e3
